sign,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
A,0.4044378995895386,0.4590708315372467,0.5025060176849365,0.5192174911499023,0.5348752737045288,0.48416608572006226,0.49220210313796997,0.47768649458885193,0.47111964225769043,0.4441843330860138,0.45204970240592957,0.4456363916397095,0.4428249001502991,0.4080388844013214,0.40977445244789124,0.4140382707118988,0.41373753547668457,0.3728162944316864,0.3728662133216858,0.38150137662887573,0.3874831795692444,0.6928620934486389,0.6495662331581116,0.5444437265396118,0.44509828090667725,0.37949472665786743,0.4629441797733307,0.40875953435897827,0.49577948451042175,0.49445924162864685,0.45091989636421204,0.3885617256164551,0.48623019456863403,0.4870314598083496,0.4606345593929291,0.39784398674964905,0.49113109707832336,0.49751269817352295,0.46356940269470215,0.4401157796382904,0.5000119209289551,0.5009921193122864,-3.110666000338824e-07,-0.017326032742857933,-0.017140068113803864,-0.014425130560994148,-0.004593830555677414,0.0019270565826445818,-0.015037214383482933,-0.021768059581518173,-0.026251964271068573,0.005694888066500425,-0.015888802707195282,-0.01885201409459114,-0.01623552478849888,0.005883899051696062,-0.014493604190647602,-0.001270387088879943,0.011782746762037277,0.004655111115425825,-0.003411179408431053,0.008441971614956856,0.019304577261209488
A,0.4053235948085785,0.4604361057281494,0.5038270354270935,0.520687460899353,0.5364606380462646,0.48439714312553406,0.4927060902118683,0.47835180163383484,0.47135215997695923,0.4440031349658966,0.4531421959400177,0.44681859016418457,0.44306081533432007,0.40780743956565857,0.4105316996574402,0.41515883803367615,0.413513720035553,0.37227627635002136,0.3736509084701538,0.3828135132789612,0.3879288136959076,0.6932894587516785,0.6480939388275146,0.5421252250671387,0.4429677128791809,0.37714025378227234,0.4581177532672882,0.4058302640914917,0.4941820800304413,0.4929855167865753,0.4467623829841614,0.38573142886161804,0.4837874472141266,0.48520591855049133,0.4580373167991638,0.39590275287628174,0.4895796775817871,0.49686571955680847,0.4623110592365265,0.4381610155105591,0.49808692932128906,0.49993616342544556,-2.998364152517752e-07,-0.017097901552915573,-0.016835074871778488,-0.01431331131607294,-0.004768915940076113,0.002792756538838148,-0.014059544540941715,-0.020861713215708733,-0.02528277598321438,0.006214136723428965,-0.015705615282058716,-0.01944660395383835,-0.017126021906733513,0.006165557540953159,-0.014687239192426205,-0.0020005202386528254,0.011023547500371933,0.004777082707732916,-0.0036762862000614405,0.008251907303929329,0.019466068595647812
A,0.40483391284942627,0.46090349555015564,0.504797637462616,0.5215798616409302,0.5372583270072937,0.485047847032547,0.49346598982810974,0.47962313890457153,0.47304898500442505,0.4449799060821533,0.45368435978889465,0.44767507910728455,0.44406595826148987,0.4090474545955658,0.4116312861442566,0.4161083698272705,0.4149627983570099,0.37370485067367554,0.37524133920669556,0.38409432768821716,0.38922297954559326,0.6920762062072754,0.6472929120063782,0.5415486097335815,0.4423498213291168,0.376429945230484,0.458162784576416,0.40370088815689087,0.49161437153816223,0.4916357696056366,0.4468677341938019,0.3843446671962738,0.48140209913253784,0.4830144941806793,0.45715081691741943,0.3950144946575165,0.4878796637058258,0.4945278763771057,0.4609675705432892,0.4350583553314209,0.49547311663627625,0.4986669421195984,-3.1213858164846897e-07,-0.01698365993797779,-0.016437307000160217,-0.013661721721291542,-0.003942995797842741,0.003889205167070031,-0.01275754813104868,-0.01965545304119587,-0.02399444952607155,0.007381325587630272,-0.013360526412725449,-0.01661304570734501,-0.014032090082764626,0.007189524360001087,-0.012761053629219532,-0.0002161330630769953,0.012613845057785511,0.005624743178486824,-0.002066986635327339,0.01010544691234827,0.02143339440226555
A,0.40514299273490906,0.4615994095802307,0.5054898858070374,0.5221374034881592,0.5376524925231934,0.4857569634914398,0.4932252764701843,0.47919222712516785,0.4730004668235779,0.4457131326198578,0.45391735434532166,0.4479324221611023,0.44479215145111084,0.4096768796443939,0.41229352355003357,0.4170798659324646,0.4160102903842926,0.37431180477142334,0.3761236071586609,0.38486307859420776,0.38964635133743286,0.692057192325592,0.6463266015052795,0.5412365794181824,0.4425927698612213,0.37687742710113525,0.45768657326698303,0.4039152264595032,0.49161216616630554,0.4910585284233093,0.4464755058288574,0.3827956020832062,0.4807199537754059,0.48264458775520325,0.4569509029388428,0.39315080642700195,0.4866397976875305,0.4940750002861023,0.4603315591812134,0.4350549876689911,0.4943063259124756,0.49674832820892334,-3.108146415797819e-07,-0.017374569550156593,-0.016897138208150864,-0.014141269028186798,-0.00420260988175869,0.0037451433017849922,-0.012909495271742344,-0.01977800577878952,-0.0242462195456028,0.007340075448155403,-0.013459422625601292,-0.016222313046455383,-0.01323628704994917,0.007140259724110365,-0.012865091674029827,0.00025693164207041264,0.0135518629103899,0.005433711223304272,-0.0025584015529602766,0.009560581296682358,0.020932495594024658
A,0.4049382209777832,0.46149954199790955,0.5060648322105408,0.5223940014839172,0.5380623936653137,0.48541730642318726,0.4932522475719452,0.4786258935928345,0.47271019220352173,0.44631901383399963,0.45397135615348816,0.44746845960617065,0.44501063227653503,0.4104490280151367,0.4122810661792755,0.41624686121940613,0.4161604940891266,0.3749450445175171,0.3755888342857361,0.3840475380420685,0.38975951075553894,0.6894042491912842,0.6456289291381836,0.5417221784591675,0.44241663813591003,0.3776187300682068,0.4581305980682373,0.40389353036880493,0.49119219183921814,0.49024704098701477,0.44654378294944763,0.38256359100341797,0.4805622398853302,0.4825388193130493,0.45587942004203796,0.3930709958076477,0.4865702986717224,0.4935322105884552,0.4589001536369324,0.4348476827144623,0.4939131438732147,0.49556219577789307,-3.0753690793972055e-07,-0.01801503449678421,-0.017757754772901535,-0.015036817640066147,-0.00500847864896059,0.0031732229981571436,-0.01379437930881977,-0.020541416481137276,-0.024992935359477997,0.007022686302661896,-0.014727975241839886,-0.017443077638745308,-0.014281495474278927,0.0069795758463442326,-0.013892027549445629,-0.0007926454418338835,0.012647892348468304,0.005404295865446329,-0.003073442727327347,0.00861411914229393,0.019676338881254196
A,0.40627244114875793,0.4617979824542999,0.5060716867446899,0.5227779746055603,0.5379927158355713,0.48620933294296265,0.49274733662605286,0.47823846340179443,0.47259485721588135,0.44589856266975403,0.4537641704082489,0.4475177228450775,0.4450480043888092,0.40985992550849915,0.41166114807128906,0.4164687991142273,0.41600915789604187,0.37466540932655334,0.3751714825630188,0.3840996026992798,0.38968750834465027,0.6909499764442444,0.6440900564193726,0.5410017967224121,0.4425048530101776,0.377204567193985,0.45752957463264465,0.403924822807312,0.4921444058418274,0.4896271228790283,0.44539883732795715,0.38275453448295593,0.4816528558731079,0.4815058708190918,0.45594650506973267,0.3935164511203766,0.4867071211338043,0.49251702427864075,0.45857346057891846,0.43572694063186646,0.4943426847457886,0.49490097165107727,-2.984288300922344e-07,-0.017635051161050797,-0.017264852300286293,-0.014442071318626404,-0.004194814246147871,0.0037073325365781784,-0.012753304094076157,-0.019430482760071754,-0.023891650140285492,0.007918042130768299,-0.013376393355429173,-0.016423098742961884,-0.013652502559125423,0.00844962615519762,-0.011509672738611698,0.0017285026842728257,0.014981443993747234,0.007477122358977795,4.798260852112435e-05,0.012124705128371716,0.023278016597032547
A,0.4080263376235962,0.4633800983428955,0.5067228674888611,0.5233222842216492,0.538641631603241,0.48776480555534363,0.4949047565460205,0.4809786379337311,0.47482040524482727,0.4478456377983093,0.4553207755088806,0.44941315054893494,0.4467298686504364,0.41179007291793823,0.41346675157546997,0.4179810583591461,0.4173901677131653,0.3762941360473633,0.37705275416374207,0.38572606444358826,0.3913136422634125,0.6916806101799011,0.6447557806968689,0.5403105020523071,0.4418928921222687,0.3759636878967285,0.4599517285823822,0.40529605746269226,0.4926151633262634,0.4904745817184448,0.44786176085472107,0.3845517635345459,0.4817845821380615,0.481494665145874,0.45773282647132874,0.3938198983669281,0.4868129789829254,0.4926154613494873,0.4604185223579407,0.43686264753341675,0.496419757604599,0.49788805842399597,-3.0718953780706215e-07,-0.017169347032904625,-0.016921885311603546,-0.014304527081549168,-0.004487378057092428,0.002834653714671731,-0.01389308087527752,-0.020754478871822357,-0.025362014770507812,0.006469442509114742,-0.013950861059129238,-0.01643657684326172,-0.013660282827913761,0.0064077903516590595,-0.012879629619419575,0.0008007013821043074,0.013938880525529385,0.004811589606106281,-0.002576390979811549,0.009677916765213013,0.020759988576173782
A,0.40857064723968506,0.4640011787414551,0.5073906183242798,0.5246192812919617,0.5395494699478149,0.4878654181957245,0.49546265602111816,0.4814823567867279,0.47476163506507874,0.4473402202129364,0.45540907979011536,0.4497651755809784,0.44660621881484985,0.41125449538230896,0.4134543836116791,0.4185938835144043,0.41726019978523254,0.37605980038642883,0.37723976373672485,0.3863787353038788,0.3914172947406769,0.6924713253974915,0.6457235813140869,0.5414751768112183,0.4432007968425751,0.37676572799682617,0.4591190218925476,0.40541553497314453,0.49344751238822937,0.49113404750823975,0.4470735788345337,0.3854040503501892,0.48318639397621155,0.482204794883728,0.45803937315940857,0.39551544189453125,0.4876849949359894,0.4927345812320709,0.46115705370903015,0.4382144510746002,0.49655088782310486,0.497326523065567,-2.997660430992255e-07,-0.01748109795153141,-0.017193883657455444,-0.014537603594362736,-0.004676284734159708,0.003033385844901204,-0.013496721163392067,-0.020564228296279907,-0.02537592500448227,0.007022085599601269,-0.013382961973547935,-0.016467750072479248,-0.01420345064252615,0.007363279815763235,-0.011655312031507492,0.0015299280639737844,0.014222191646695137,0.006154247093945742,-0.000979742151685059,0.011058719828724861,0.021920444443821907
A,0.4079913794994354,0.4633723497390747,0.5075709819793701,0.5252532362937927,0.5406321287155151,0.4880698323249817,0.49591967463493347,0.4816550314426422,0.4753325581550598,0.44775980710983276,0.45602861046791077,0.44996196031570435,0.44708168506622314,0.411838561296463,0.41405001282691956,0.4187137186527252,0.4177517294883728,0.3764999806880951,0.37707704305648804,0.38631442189216614,0.3915536403656006,0.6927887797355652,0.6491599678993225,0.5471569299697876,0.4466415047645569,0.37894153594970703,0.4604414999485016,0.4068201184272766,0.494254469871521,0.4924108386039734,0.4480316936969757,0.38676732778549194,0.4846242070198059,0.4838010370731354,0.45801958441734314,0.39620456099510193,0.4884037971496582,0.4932737946510315,0.4607972204685211,0.4375501871109009,0.496580570936203,0.49742215871810913,-2.992696579440235e-07,-0.01906268298625946,-0.019857654348015785,-0.017892848700284958,-0.008632853627204895,0.0014910659519955516,-0.015649037435650826,-0.02289465069770813,-0.0277724489569664,0.006029363255947828,-0.01562637835741043,-0.01920734904706478,-0.017105774953961372,0.006880070548504591,-0.013116508722305298,0.000122431869385764,0.01305999606847763,0.006096282973885536,-0.0015969128580763936,0.010481617413461208,0.021534113213419914
A,0.4089796245098114,0.46416428685188293,0.5077353715896606,0.5250829458236694,0.5406007766723633,0.48812007904052734,0.49584171175956726,0.4816300868988037,0.4750276505947113,0.4484557509422302,0.45603179931640625,0.45002123713493347,0.4471568465232849,0.4123973846435547,0.41425371170043945,0.4186822175979614,0.4179651737213135,0.37683889269828796,0.37725669145584106,0.3863491117954254,0.3918209373950958,0.6936502456665039,0.6507653594017029,0.5461474657058716,0.4459230601787567,0.3787706196308136,0.4600728154182434,0.4064750075340271,0.49408066272735596,0.49333828687667847,0.447837769985199,0.38595157861709595,0.4844561219215393,0.4847795069217682,0.4576602876186371,0.3961401581764221,0.4893103241920471,0.49464672803878784,0.4611358046531677,0.4379579424858093,0.4972621500492096,0.4982672929763794,-2.9919502253505925e-07,-0.01883912831544876,-0.019396653398871422,-0.017343394458293915,-0.008064430207014084,0.0017093730857595801,-0.015688709914684296,-0.022732587531208992,-0.027265174314379692,0.005946930032223463,-0.015917295590043068,-0.01903882622718811,-0.016362087801098824,0.006381130777299404,-0.014219047501683235,-0.000992436776868999,0.012232660315930843,0.005229434464126825,-0.0029574355576187372,0.008961083367466927,0.02004425972700119
A,0.4088996648788452,0.4635116755962372,0.5082918405532837,0.5257953405380249,0.541300356388092,0.4880369305610657,0.49675893783569336,0.48230019211769104,0.47538191080093384,0.448959618806839,0.4565083384513855,0.45023250579833984,0.4474373757839203,0.41273438930511475,0.41449984908103943,0.41846269369125366,0.41838932037353516,0.37692421674728394,0.3773025572299957,0.38610488176345825,0.39199966192245483,0.6925376057624817,0.6524324417114258,0.5470926761627197,0.4461284577846527,0.37860459089279175,0.46022501587867737,0.4068417251110077,0.49381524324417114,0.4925355911254883,0.44806405901908875,0.38573718070983887,0.48377254605293274,0.4838706851005554,0.4569471776485443,0.39569923281669617,0.48903629183769226,0.49347564578056335,0.46029043197631836,0.4375370740890503,0.4971711039543152,0.49776315689086914,-2.972208790197328e-07,-0.020582983270287514,-0.021781183779239655,-0.01988578587770462,-0.010659053921699524,-0.000333070958731696,-0.018191896378993988,-0.024926960468292236,-0.029208211228251457,0.00450550764799118,-0.018057312816381454,-0.02080986462533474,-0.017723899334669113,0.005331829655915499,-0.016283342614769936,-0.0032057028729468584,0.0101004708558321,0.004488139878958464,-0.004573528189212084,0.006903562229126692,0.01775064878165722
A,0.4095704257488251,0.4638989269733429,0.5085219740867615,0.5261086821556091,0.5416244864463806,0.48814815282821655,0.497589647769928,0.4828227162361145,0.47597137093544006,0.4491807222366333,0.4575077295303345,0.45077720284461975,0.44774359464645386,0.4129359722137451,0.41521334648132324,0.4190872013568878,0.41883066296577454,0.37720373272895813,0.37793073058128357,0.38685786724090576,0.392683207988739,0.6920483708381653,0.6507924795150757,0.5447081923484802,0.44470733404159546,0.3777049779891968,0.45871829986572266,0.40580183267593384,0.49277833104133606,0.49145808815956116,0.4471460282802582,0.3848133385181427,0.4830068349838257,0.4838736057281494,0.45673108100891113,0.3960728943347931,0.4892752170562744,0.49429458379745483,0.4607236981391907,0.4374787211418152,0.4969467222690582,0.49807295203208923,-2.936910732387332e-07,-0.01965002901852131,-0.02075001783668995,-0.019022051244974136,-0.010102778673171997,5.702939961338416e-05,-0.017458241432905197,-0.023756258189678192,-0.027737855911254883,0.004259862005710602,-0.01839156076312065,-0.020990213379263878,-0.017655614763498306,0.004581757355481386,-0.017120445147156715,-0.004038298036903143,0.009398572146892548,0.0033436419907957315,-0.005615221336483955,0.006073604803532362,0.01709732413291931
A,0.4088769257068634,0.4635734260082245,0.508642852306366,0.5261551141738892,0.5411529541015625,0.48971661925315857,0.49782800674438477,0.4823167026042938,0.47659754753112793,0.45074519515037537,0.4576762318611145,0.45004019141197205,0.44813278317451477,0.41416215896606445,0.41537460684776306,0.41835784912109375,0.4194612503051758,0.3781285583972931,0.3778111934661865,0.3861196041107178,0.39291784167289734,0.6904601454734802,0.6501070857048035,0.5444340705871582,0.4447723925113678,0.3779551684856415,0.4584597945213318,0.40459808707237244,0.49190983176231384,0.490793913602829,0.44587889313697815,0.3824690878391266,0.48107007145881653,0.4823192059993744,0.4542905390262604,0.3947557508945465,0.4884110689163208,0.49285605549812317,0.45804646611213684,0.4349605441093445,0.4952089786529541,0.49590447545051575,-2.985524645282567e-07,-0.020116914063692093,-0.021365685388445854,-0.019667303189635277,-0.010645629838109016,1.9809885998256505e-05,-0.017751140519976616,-0.023899739608168602,-0.027808265760540962,0.00429111672565341,-0.018981054425239563,-0.021157296374440193,-0.017232008278369904,0.004507819190621376,-0.017761189490556717,-0.0043690078891813755,0.009513168595731258,0.003088497556746006,-0.006248367950320244,0.0054664621129632,0.016642671078443527
A,0.40687984228134155,0.4622028172016144,0.507390558719635,0.5248820185661316,0.5406249165534973,0.48879945278167725,0.49779412150382996,0.4809327721595764,0.474634051322937,0.4492884576320648,0.4583475887775421,0.4496508538722992,0.44701138138771057,0.4129350781440735,0.4157657027244568,0.4183933138847351,0.4179145097732544,0.3773382604122162,0.37849166989326477,0.3862767815589905,0.39164161682128906,0.689376175403595,0.6474730968475342,0.5428242087364197,0.44412147998809814,0.37793415784835815,0.4563594460487366,0.40377137064933777,0.4907172918319702,0.4876006841659546,0.4436660408973694,0.38039907813072205,0.4790850579738617,0.47944480180740356,0.4527650773525238,0.3925873935222626,0.4856046438217163,0.48977795243263245,0.4554515779018402,0.4321277141571045,0.4910869896411896,0.491339772939682,-2.928024116499728e-07,-0.02046811394393444,-0.02166539803147316,-0.020063303411006927,-0.011134414933621883,0.0016392047982662916,-0.015639763325452805,-0.022077258676290512,-0.026425998657941818,0.0061653186567127705,-0.017176151275634766,-0.020161323249340057,-0.016697244718670845,0.006593520287424326,-0.015705034136772156,-0.0029384391382336617,0.010627361945807934,0.005322180222719908,-0.00405954709276557,0.007317350711673498,0.01828240416944027
A,0.40592220425605774,0.4617140293121338,0.5072441697120667,0.5259239077568054,0.541098952293396,0.488448828458786,0.4975191652774811,0.48044565320014954,0.47439754009246826,0.44953039288520813,0.45775923132896423,0.4489518702030182,0.4470277428627014,0.41323527693748474,0.4153818190097809,0.4174715280532837,0.4181652069091797,0.3777359426021576,0.3776894211769104,0.38516607880592346,0.391613245010376,0.6856572031974792,0.6450854539871216,0.5402411222457886,0.44164517521858215,0.37544822692871094,0.454763263463974,0.4032673239707947,0.48894187808036804,0.4863007068634033,0.44132623076438904,0.37821733951568604,0.4760403335094452,0.4778212308883667,0.4494589865207672,0.3899158537387848,0.4829957187175751,0.48770424723625183,0.45210275053977966,0.42928871512413025,0.48891517519950867,0.48923924565315247,-2.96481232453516e-07,-0.019980045035481453,-0.02065613865852356,-0.01843753457069397,-0.008907985873520374,0.0016605406999588013,-0.015431158244609833,-0.021811774000525475,-0.02624138630926609,0.006030808202922344,-0.017787013202905655,-0.02103539928793907,-0.017764031887054443,0.006421925500035286,-0.016087548807263374,-0.003161125350743532,0.010472515597939491,0.00515530351549387,-0.004383936990052462,0.007025814149528742,0.017959825694561005
A,0.40639886260032654,0.46173810958862305,0.506978452205658,0.5241958498954773,0.5402262210845947,0.48890864849090576,0.4962475597858429,0.47933128476142883,0.47462040185928345,0.4491358697414398,0.4565408229827881,0.44806769490242004,0.4472232758998871,0.4129135310649872,0.41399359703063965,0.4169740080833435,0.41881102323532104,0.3778449594974518,0.37674224376678467,0.38450273871421814,0.391838401556015,0.6851096749305725,0.6456066966056824,0.5406681895256042,0.4391808807849884,0.37306758761405945,0.45470184087753296,0.4007624089717865,0.488757848739624,0.48579296469688416,0.4411601126194,0.3770991861820221,0.47633764147758484,0.47663044929504395,0.44986823201179504,0.3884652554988861,0.48195719718933105,0.4863857924938202,0.4513167142868042,0.4290255010128021,0.48873135447502136,0.4887999892234802,-3.033326834156469e-07,-0.02051391638815403,-0.02115795388817787,-0.018685193732380867,-0.008575214073061943,0.0008916424703784287,-0.016484195366501808,-0.022952040657401085,-0.02743481658399105,0.006004808004945517,-0.017281191423535347,-0.019779479131102562,-0.016094861552119255,0.007049865089356899,-0.01479885820299387,-0.0010413896525278687,0.013027643784880638,0.006325879599899054,-0.002581956796348095,0.009138435125350952,0.020228298380970955
A,0.40811675786972046,0.46255970001220703,0.5074992775917053,0.525040864944458,0.5399803519248962,0.48877057433128357,0.4969775378704071,0.4810839295387268,0.4756181240081787,0.44949689507484436,0.4572363495826721,0.44953420758247375,0.4475419223308563,0.4136011302471161,0.4149593114852905,0.4182188808917999,0.41900572180747986,0.37833186984062195,0.37822434306144714,0.38645315170288086,0.39296841621398926,0.6865667700767517,0.6447164416313171,0.5412865877151489,0.4408165216445923,0.3731943964958191,0.4558497667312622,0.40109866857528687,0.4877036213874817,0.4869791269302368,0.44275346398353577,0.37696534395217896,0.4753071665763855,0.47819066047668457,0.4511590898036957,0.38759902119636536,0.4817688763141632,0.4893461763858795,0.45377445220947266,0.4274750351905823,0.48854219913482666,0.4918183982372284,-3.021606289621559e-07,-0.01968923956155777,-0.020803870633244514,-0.018995093181729317,-0.009902597405016422,7.31100735720247e-05,-0.01739363558590412,-0.023947568610310555,-0.028240198269486427,0.004428785759955645,-0.018675746396183968,-0.02148963324725628,-0.018107131123542786,0.005042770877480507,-0.016871780157089233,-0.0030637704767286777,0.011102954857051373,0.004060792736709118,-0.0049999775364995,0.007422375958412886,0.01917266473174095
A,0.40926703810691833,0.4654259979724884,0.50895756483078,0.5257182717323303,0.5421453714370728,0.4905729293823242,0.4976789057254791,0.4830901026725769,0.4777378737926483,0.45041435956954956,0.45858484506607056,0.4517051875591278,0.4489783048629761,0.41445598006248474,0.4165002703666687,0.42058566212654114,0.41969501972198486,0.3789578676223755,0.38009119033813477,0.3886297345161438,0.39368927478790283,0.6897541880607605,0.6457142233848572,0.5409204959869385,0.4390753209590912,0.37347954511642456,0.4563765227794647,0.4000742733478546,0.48788222670555115,0.48768144845962524,0.4435809552669525,0.3778429627418518,0.47569501399993896,0.4774920642375946,0.45310381054878235,0.3874187469482422,0.4810647666454315,0.48873284459114075,0.45564359426498413,0.42685872316360474,0.48805001378059387,0.4923860430717468,-3.214220498648501e-07,-0.017210833728313446,-0.016674134880304337,-0.013762435875833035,-0.003747110953554511,0.003637076588347554,-0.0125243766233325,-0.01899893209338188,-0.02324080280959606,0.007481090258806944,-0.012774991802871227,-0.015163012780249119,-0.01202105637639761,0.007668699137866497,-0.011912654154002666,0.0016598936636000872,0.0151753481477499,0.006406744476407766,-0.0009843362495303154,0.011750487610697746,0.02344380132853985
A,0.4085385799407959,0.465709924697876,0.5094354748725891,0.526218831539154,0.5423297882080078,0.4915703535079956,0.49856773018836975,0.4835415482521057,0.4784328043460846,0.4520663619041443,0.4592580199241638,0.4518251419067383,0.4492904543876648,0.41574999690055847,0.4177456498146057,0.42057985067367554,0.4201742708683014,0.3797532021999359,0.38075923919677734,0.3883371651172638,0.3934228718280792,0.6887289881706238,0.6459782719612122,0.5402777194976807,0.44009602069854736,0.37488624453544617,0.45662781596183777,0.40071621537208557,0.48811018466949463,0.4897913932800293,0.44417619705200195,0.37785768508911133,0.4758308231830597,0.48042190074920654,0.4526422917842865,0.38686299324035645,0.48190101981163025,0.4915638864040375,0.45563799142837524,0.42632147669792175,0.4886637330055237,0.49396219849586487,-3.329349453906616e-07,-0.0164201520383358,-0.01566130667924881,-0.012791874818503857,-0.0029944218695163727,0.003949652425944805,-0.012505589984357357,-0.01874730736017227,-0.022683417424559593,0.006906542927026749,-0.013892367482185364,-0.01576896570622921,-0.012016862630844116,0.006118081975728273,-0.014397450722754002,-0.0006423649610951543,0.013361155986785889,0.0039610667154192924,-0.004345049150288105,0.008315530605614185,0.020210186019539833
A,0.4092772603034973,0.46478071808815,0.5087375044822693,0.5259309411048889,0.5408528447151184,0.4918202757835388,0.4981842041015625,0.4821678698062897,0.4773041307926178,0.4511793255805969,0.45874807238578796,0.45095691084861755,0.4492604732513428,0.41461917757987976,0.4160432517528534,0.4197068214416504,0.42014646530151367,0.3789222836494446,0.37910643219947815,0.38769078254699707,0.3939224183559418,0.6895831823348999,0.6463662981987,0.5431848764419556,0.443124383687973,0.37629270553588867,0.4550301730632782,0.40188848972320557,0.4895349144935608,0.4873286187648773,0.44211718440055847,0.3787131607532501,0.47721898555755615,0.4779960513114929,0.4522877037525177,0.38950732350349426,0.48305147886276245,0.48947474360466003,0.4553028345108032,0.43101388216018677,0.4905124604701996,0.4925279915332794,-3.0434145514846023e-07,-0.018563130870461464,-0.01895434781908989,-0.016862114891409874,-0.007450561039149761,0.0017984476871788502,-0.015122245997190475,-0.021479981020092964,-0.025691376999020576,0.005721581634134054,-0.016413981094956398,-0.018798556178808212,-0.015192420221865177,0.005886078346520662,-0.015422562137246132,-0.001833462854847312,0.012207590974867344,0.004480735864490271,-0.004122334998100996,0.008117408491671085,0.019779236987233162
A,0.40998151898384094,0.4652878940105438,0.509259819984436,0.5262850522994995,0.542824923992157,0.49113476276397705,0.4982624053955078,0.4838324785232544,0.47854185104370117,0.4517247676849365,0.45907342433929443,0.45226168632507324,0.4495457410812378,0.415680855512619,0.4176183342933655,0.42116594314575195,0.42070478200912476,0.37967321276664734,0.3807632029056549,0.3890930712223053,0.39427173137664795,0.6895890831947327,0.647970974445343,0.5434618592262268,0.4417523443698883,0.3758612275123596,0.45737019181251526,0.4014222323894501,0.48885297775268555,0.4894982874393463,0.4450295567512512,0.37936609983444214,0.47766467928886414,0.48020774126052856,0.4541489779949188,0.38860297203063965,0.48333922028541565,0.49156925082206726,0.457427054643631,0.42800500988960266,0.4898327887058258,0.49500027298927307,-3.246944118018291e-07,-0.017555085942149162,-0.01774822361767292,-0.015592684969305992,-0.006502330768853426,0.0018636021995916963,-0.01483018696308136,-0.021008947864174843,-0.024912746623158455,0.005347692873328924,-0.015382561832666397,-0.01701340265572071,-0.013233179226517677,0.005132901482284069,-0.015451226383447647,-0.0014254058478400111,0.012670721858739853,0.003504061372950673,-0.004815740045160055,0.008023149333894253,0.019992494955658913
A,0.4098481237888336,0.46485403180122375,0.5093410015106201,0.5260324478149414,0.5419269800186157,0.4916495978832245,0.4983702600002289,0.4828954041004181,0.4775227904319763,0.4515168368816376,0.45912474393844604,0.45184457302093506,0.4494568407535553,0.41527312994003296,0.4168785512447357,0.42071014642715454,0.4203469455242157,0.3793439269065857,0.3799828588962555,0.38848984241485596,0.3939131796360016,0.6887436509132385,0.6456580758094788,0.5428079962730408,0.44290027022361755,0.37695273756980896,0.45576930046081543,0.4017796218395233,0.48949161171913147,0.4877500534057617,0.4428800344467163,0.37924453616142273,0.47759920358657837,0.47913190722465515,0.45290011167526245,0.38977280259132385,0.4833371639251709,0.49014756083488464,0.45587265491485596,0.4306708872318268,0.4903373122215271,0.4928196370601654,-3.0622015856351936e-07,-0.018684040755033493,-0.019413715228438377,-0.017613954842090607,-0.008685814216732979,0.0009336997754871845,-0.015922198072075844,-0.022366030141711235,-0.026727022603154182,0.0049050492234528065,-0.017030971124768257,-0.019503461197018623,-0.016135836020112038,0.005201669409871101,-0.01577017828822136,-0.002178704831749201,0.011650387197732925,0.003934437874704599,-0.00449606217443943,0.007769246585667133,0.019285861402750015
A,0.40966230630874634,0.4651555120944977,0.5089404582977295,0.5253153443336487,0.5414401292800903,0.491615891456604,0.4980248212814331,0.4827369451522827,0.477845162153244,0.45132648944854736,0.4588380455970764,0.4516044557094574,0.44945666193962097,0.4150901436805725,0.4165865182876587,0.4205150604248047,0.42041242122650146,0.3794310688972473,0.3798954486846924,0.38844144344329834,0.3940637707710266,0.6888521909713745,0.6458231806755066,0.5424708127975464,0.4421885311603546,0.376507431268692,0.45626047253608704,0.40151190757751465,0.4895895719528198,0.488382488489151,0.4432145357131958,0.3789130449295044,0.4778759479522705,0.47973281145095825,0.4532530903816223,0.3901050388813019,0.48393163084983826,0.49052920937538147,0.45623573660850525,0.43104222416877747,0.49104738235473633,0.4933265447616577,-3.10377231471648e-07,-0.018283963203430176,-0.01867675594985485,-0.016593165695667267,-0.007275203708559275,0.001897255890071392,-0.014762862585484982,-0.020916765555739403,-0.025009794160723686,0.0058044204488396645,-0.016126137226819992,-0.018443062901496887,-0.014797977171838284,0.0060114385560154915,-0.014899330213665962,-0.001194354030303657,0.01282353326678276,0.004687105771154165,-0.003560985904186964,0.008808429352939129,0.02043783850967884
